"CountryID","Country","Year","Population","Currency","Per.capita.GNI","Agriculture","Construction","Exports","Final.consumption","Gross.capital","Household.consumption","Imports","Manufacturing","Mining","Total.Value.Added","Transport","Wholesale","GNI","GDP"
32," Argentina ",2015,43257065," Argentine Peso ",14630,33255632427,29495525231,69041092707,5.42e+11,1.1e+11,4.25e+11,75973299013,91457498476,1.2e+11,5.43e+11,34613600374,1.01e+11,6.33e+11,6.45e+11
32," Argentina ",2016,43668241," Argentine Peso ",12486,34926978992,21371629444,69842603992,4.65e+11,98478203613,3.66e+11,75639253620,75200103763,1.02e+11,4.71e+11,29832538803,86288758312,5.45e+11,5.58e+11
32," Argentina ",2017,44054616," Argentine Peso ",14237,33672207198,27486652986,72860558232,5.43e+11,1.17e+11,4.3e+11,89910495973,82610788145,1.13e+11,5.43e+11,36199754289,1.03e+11,6.27e+11,6.44e+11
32," Argentina ",2018,44413596," Argentine Peso ",11395,27415962028,20800773054,75766599513,4.48e+11,87192974491,3.65e+11,85681310490,66133579490,98558442515,4.36e+11,30204498798,80941811091,5.06e+11,5.25e+11
32," Argentina ",2019,44745520," Argentine Peso ",9722,27120476099,17096264347,80259483024,3.7e+11,63626077096,2.96e+11,65845625146,57921168821,87181816821,3.73e+11,26570009285,68644312631,4.35e+11,4.48e+11
32," Argentina ",2020,45036032," Argentine Peso ",8425,26186778152,12408877553,64041625026,3.11e+11,54479155213,2.46e+11,52467914393,53094284002,73664308453,3.2e+11,19952852580,61232789530,3.79e+11,3.86e+11
32," Argentina ",2021,45276780," Argentine Peso ",10590,29352350216,17865319704,87867655491,3.74e+11,85139176401,2.97e+11,72817326087,63840564161,93153173390,4.05e+11,27389573485,75740905225,4.79e+11,4.87e+11
36," Australia ",1970,12595034," Australian Dollar ",3551,2600883259,3519297266,5715360915,30900804948,14512962324,24614243941,5839680935,9465867963,12267650841,40016444790,3464877536,4581766942,44719367160,45216647240
36," Australia ",1971,12993834," Australian Dollar ",3867,2984188124,3988420880,6462209347,34819344683,15355677681,27547093316,6032830430,10367798188,13670619445,45457207852,3935170599,5147035776,50253194251,50469583098
36," Australia ",1972,13300308," Australian Dollar ",4469,4280596203,4694346805,8393964953,41006426513,16863046353,32328688313,6535130952,11994951012,15935717309,54754591926,4565003132,6091942971,59438571996,59402802259
36," Australia ",1973,13513318," Australian Dollar ",6328,6952639940,6516723048,11265149469,58305855004,26228963785,45910636913,11320586797,16644339740,22219163040,78284252321,6298830103,8790870787,85507104244,85802769997
36," Australia ",1974,13713388," Australian Dollar ",7474,6145262469,8461440850,14583748763,74324008583,27417734756,57149347761,15047385658,19659780632,26679089072,95293452891,7721895691,10870962369,1.03e+11,1.02e+11
36," Australia ",1975,13886854," Australian Dollar ",7857,5757128907,9240543667,14731540184,80372183245,28834702221,60866278265,14579682132,20482105712,28909446522,1.03e+11,8432919209,11646821077,1.09e+11,1.09e+11
36," Australia ",1976,14038072," Australian Dollar ",8316,5989903142,9572119309,16460053777,87178770234,31701704286,66655335448,17200627880,21521794642,30751312826,1.1e+11,8958075791,12299578373,1.17e+11,1.18e+11
36," Australia ",1977,14193365," Australian Dollar ",8109,5321031133,9396319350,15851190659,88144595779,30075679905,67370055241,16974468458,20967722432,30361876753,1.08e+11,8744390923,11974149282,1.15e+11,1.16e+11
36," Australia ",1978,14355814," Australian Dollar ",9353,8780798213,10366477653,19421759707,1.01e+11,37855720108,76996838386,20844511199,23597074928,35261448241,1.28e+11,10062170724,13525141952,1.34e+11,1.36e+11
36," Australia ",1979,14520527," Australian Dollar ",10254,9886120308,11068791771,24694824050,1.1e+11,40756016589,84123136649,23903445087,26094437992,40087882496,1.42e+11,11561067313,14144691174,1.49e+11,1.5e+11
36," Australia ",1980,14706322," Australian Dollar ",11757,9657094708,13376721908,25826525905,1.28e+11,49749253586,97156334358,28999902490,30446532907,47508120032,1.65e+11,13030283193,16335235040,1.73e+11,1.73e+11
36," Australia ",1981,14930052," Australian Dollar ",13278,10251562546,14981993855,27319698477,1.49e+11,60290876601,1.13e+11,33962887545,34219205262,53611702966,1.87e+11,14853268732,18337156663,1.98e+11,2.02e+11
36," Australia ",1982,15168445," Australian Dollar ",12569,7143021801,12587892104,26077664313,1.49e+11,48612239379,1.13e+11,29976786862,30923826825,51389336491,1.8e+11,15845783657,19680529010,1.91e+11,1.92e+11
36," Australia ",1983,15383076," Australian Dollar ",12364,9888142911,12049617389,26098746433,1.45e+11,51265973922,1.09e+11,28844655274,30822995256,52116725634,1.82e+11,16338792068,19926371907,1.9e+11,1.93e+11
36," Australia ",1984,15579476," Australian Dollar ",13082,9702289837,13406359389,31458882897,1.53e+11,57870900264,1.13e+11,35684349343,32891491350,55752737644,1.96e+11,17699599925,22375333450,2.04e+11,2.07e+11
36," Australia ",1985,15785682," Australian Dollar ",11335,7630257428,11962102146,27277838119,1.37e+11,51882994232,1.02e+11,32859951335,28557041301,48201911126,1.71e+11,15315224975,20453404189,1.79e+11,1.82e+11
36," Australia ",1986,16012299," Australian Dollar ",11738,7884486524,12742354857,29588746246,1.45e+11,52361198314,1.08e+11,32643611833,28666721880,46757380483,1.79e+11,16242905331,22324197741,1.88e+11,1.91e+11
36," Australia ",1987,16259249," Australian Dollar ",13718,9919943192,14632104435,36255934126,1.67e+11,63562716184,1.25e+11,37754344690,33388176572,53408722419,2.14e+11,19739878824,26513803497,2.23e+11,2.27e+11
36," Australia ",1988,16525903," Australian Dollar ",16937,13061977235,19402466207,43499208928,2.07e+11,85199070246,1.55e+11,48764429744,40731162448,63077208214,2.7e+11,24763386801,34600805900,2.8e+11,2.88e+11
36," Australia ",1989,16796588," Australian Dollar ",18390,13422461444,21983293751,48371153912,2.31e+11,92621626395,1.75e+11,54525685396,44127112993,70102984087,2.96e+11,26021735520,37862665039,3.09e+11,3.2e+11
36," Australia ",1990,17048003," Australian Dollar ",18254,10282917487,21634484033,51965694986,2.44e+11,78522677894,1.84e+11,52395028063,40742147758,68004798122,2.99e+11,27179906171,39127074785,3.11e+11,3.24e+11
36," Australia ",1991,17271086," Australian Dollar ",18355,10034618473,19293388475,54925553730,2.57e+11,73678340962,1.93e+11,54028965789,41472839786,69286540081,3.03e+11,28907366211,39039355225,3.17e+11,3.3e+11
36," Australia ",1992,17462504," Australian Dollar ",18185,10613606793,18467323305,57221823060,2.52e+11,77000057528,1.88e+11,58266879970,41996159067,69037649222,3.02e+11,27986668119,39512404696,3.18e+11,3.26e+11
36," Australia ",1993,17631511," Australian Dollar ",17601,10593243390,18394353172,57026574910,2.41e+11,77014198673,1.81e+11,58659286258,41899684474,66579398324,2.94e+11,27356925253,39117751061,3.1e+11,3.17e+11
36," Australia ",1994,17805504," Australian Dollar ",19658,10912075238,21710825741,64785922875,2.75e+11,94235000161,2.08e+11,71901253944,47543747308,74038339098,3.33e+11,30920105453,44712822328,3.5e+11,3.63e+11
36," Australia ",1995,18002999," Australian Dollar ",21009,13250236744,23175127360,74070120623,2.97e+11,97198547848,2.24e+11,75845467029,49932080954,78614859168,3.6e+11,33263097813,49136696114,3.78e+11,3.92e+11
36," Australia ",1996,18211845," Australian Dollar ",23115,14069579689,26063820075,83323464429,3.26e+11,1.08e+11,2.47e+11,82129283518,53557370506,83697526340,4e+11,37158120717,54580171589,4.21e+11,4.36e+11
36," Australia ",1997,18410250," Australian Dollar ",23005,13246448663,25772981638,85529694667,3.29e+11,1.12e+11,2.49e+11,89367513248,54499844142,85139307397,4.02e+11,37762175481,53857115290,4.24e+11,4.37e+11
36," Australia ",1998,18601667," Australian Dollar ",20330,11905806426,23388828569,71463736144,2.98e+11,1.02e+11,2.25e+11,80996171070,46623746070,72694396485,3.59e+11,34185218884,48384614338,3.78e+11,3.9e+11
36," Australia ",1999,18800892," Australian Dollar ",22068,13298493500,26928610600,82902029098,3.24e+11,1.12e+11,2.45e+11,92114584341,49395786961,78054130778,3.93e+11,36074066905,52452659763,4.15e+11,4.27e+11
36," Australia ",2000,19017963," Australian Dollar ",20947,14342890493,21112846122,90853187180,3.14e+11,95940654906,2.38e+11,90500687992,45020175940,75826749741,3.74e+11,34089222492,49086671511,3.98e+11,4.1e+11
36," Australia ",2001,19248143," Australian Dollar ",19764,15433094080,22291327516,81091628016,2.96e+11,95491849383,2.24e+11,81075077226,41249739778,70080180817,3.58e+11,32141633382,47171301965,3.8e+11,3.91e+11
36," Australia ",2002,19475844," Australian Dollar ",21763,12596149275,26576657951,83153927128,3.32e+11,1.13e+11,2.52e+11,92260925668,47359978268,78320078780,3.98e+11,36009643791,53186457944,4.24e+11,4.36e+11
36," Australia ",2003,19698999," Australian Dollar ",27624,17154002844,36862622595,96178505397,4.23e+11,1.52e+11,3.21e+11,1.11e+11,60934001406,97258980585,5.11e+11,46421520437,68261257517,5.44e+11,5.6e+11
36," Australia ",2004,19925056," Australian Dollar ",32874,19637397247,46057646520,1.24e+11,5.12e+11,1.87e+11,3.87e+11,1.42e+11,70272347357,1.21e+11,6.25e+11,57097155549,81249345009,6.55e+11,6.8e+11
36," Australia ",2005,20171731," Australian Dollar ",36347,20842730665,51270230780,1.52e+11,5.67e+11,2.1e+11,4.28e+11,1.66e+11,75422689020,1.44e+11,7.02e+11,61245233453,88272893428,7.33e+11,7.63e+11
36," Australia ",2006,20467030," Australian Dollar ",38257,18086205091,57536542275,1.66e+11,6.07e+11,2.26e+11,4.59e+11,1.79e+11,76094895363,1.53e+11,7.56e+11,67623340393,94044802547,7.83e+11,8.2e+11
36," Australia ",2007,20830828," Australian Dollar ",45433,23114078853,69690332595,1.99e+11,7.3e+11,2.82e+11,5.52e+11,2.24e+11,90751816312,1.83e+11,9.12e+11,80179235988,1.14e+11,9.46e+11,9.87e+11
36," Australia ",2008,21247873," Australian Dollar ",48046,24339479412,76745229671,2.43e+11,7.65e+11,2.9e+11,5.71e+11,2.41e+11,89376729153,2.09e+11,9.89e+11,82274603772,1.18e+11,1.02e+12,1.06e+12
36," Australia ",2009,21660892," Australian Dollar ",45132,22417915188,76263339089,2.01e+11,7.54e+11,2.72e+11,5.63e+11,2.11e+11,81257923311,1.8e+11,9.47e+11,80073230395,1.14e+11,9.78e+11,1.02e+12
36," Australia ",2010,22019168," Australian Dollar ",56720,29816738198,96709702861,2.79e+11,9.43e+11,3.44e+11,7.02e+11,2.65e+11,95836436140,2.48e+11,1.22e+12,98507604934,1.43e+11,1.25e+12,1.3e+12
36," Australia ",2011,22357034," Australian Dollar ",67110,35088490154,1.21e+11,3.33e+11,1.12e+12,4.29e+11,8.3e+11,3.35e+11,1.09e+11,2.88e+11,1.45e+12,1.18e+11,1.71e+11,1.5e+12,1.55e+12
36," Australia ",2012,22729269," Australian Dollar ",68253,36362562148,1.28e+11,3.18e+11,1.17e+12,4.44e+11,8.69e+11,3.39e+11,1.05e+11,2.73e+11,1.49e+12,1.22e+11,1.77e+11,1.55e+12,1.59e+12
36," Australia ",2013,23111782," Australian Dollar ",65032,34274495934,1.25e+11,3.26e+11,1.14e+12,4.13e+11,8.47e+11,3.3e+11,98281294090,2.69e+11,1.44e+12,1.15e+11,1.65e+11,1.5e+12,1.54e+12
36," Australia ",2014,23469579," Australian Dollar ",61081,34766789428,1.2e+11,2.94e+11,1.1e+12,3.85e+11,8.21e+11,3.15e+11,92178099512,2.27e+11,1.37e+12,1.1e+11,1.57e+11,1.43e+12,1.46e+12
36," Australia ",2015,23820236," Australian Dollar ",51047,29942372147,98735603217,2.4e+11,9.57e+11,3.16e+11,7.1e+11,2.68e+11,75786746283,1.79e+11,1.16e+12,93263397308,1.36e+11,1.22e+12,1.25e+12
36," Australia ",2016,24195701," Australian Dollar ",52571,35343819532,99193884675,2.78e+11,9.86e+11,3.15e+11,7.26e+11,2.71e+11,75837005724,2.08e+11,1.22e+12,94079456693,1.38e+11,1.27e+12,1.31e+12
36," Australia ",2017,24590334," Australian Dollar ",55633,34714481411,1.09e+11,3.09e+11,1.06e+12,3.47e+11,7.79e+11,3.04e+11,81601334301,2.32e+11,1.32e+12,99759489765,1.45e+11,1.37e+12,1.41e+12
36," Australia ",2018,24979230," Australian Dollar ",56280,30778262218,1.08e+11,3.51e+11,1.08e+12,3.39e+11,7.85e+11,3.15e+11,81521226693,2.61e+11,1.36e+12,98979974405,1.45e+11,1.41e+12,1.45e+12
36," Australia ",2019,25357170," Australian Dollar ",53047,27687743348,98516757237,3.3e+11,1.02e+12,3.06e+11,7.19e+11,2.78e+11,77428914347,2.51e+11,1.29e+12,91951615050,1.36e+11,1.35e+12,1.38e+12
36," Australia ",2020,25670051," Australian Dollar ",55156,33024218189,99980378405,3.16e+11,1.04e+12,3.26e+11,7.25e+11,2.55e+11,79444072844,2.65e+11,1.34e+12,89614846608,1.47e+11,1.42e+12,1.43e+12
36," Australia ",2021,25921089," Australian Dollar ",64490,55031298801,1.19e+11,4.48e+11,1.23e+12,4.03e+11,8.46e+11,3.46e+11,94035996640,3.65e+11,1.62e+12,1.04e+11,1.59e+11,1.67e+12,1.73e+12
40," Austria ",1970,7465301," Euro ",2069,1070624590,1274548516,4210950289,10676680798,4771511039,8475966384,4222768799,4398664412,5011171290,14464941177,1252595100,2265842978,15443685338,15373056894
40," Austria ",1971,7498541," Euro ",2394,1086434178,1596314261,4828176241,12452145489,5541822088,9881733605,4883495926,5089526769,5718958966,16719788223,1410951607,2713572767,17953659680,17858749698
40," Austria ",1972,7542077," Euro ",2937,1318676804,2148302957,5940953469,15208021430,7058893412,12065643434,6036846167,6179610767,6981026724,20602150344,1750562221,3361077082,22152856904,22060179956
40," Austria ",1973,7584023," Euro ",3906,1729933786,2628412395,7945186679,20331724529,9516794957,15996966488,8127613259,7684478894,8776034354,25680247558,2191891888,3727050852,29621198346,29514760528
40," Austria ",1974,7597030," Euro ",4655,1910846322,3141316206,10244864124,24387329818,11444685725,18986432863,10716033580,9202476300,10551280028,30860714722,2523213823,4585541733,35365628790,35188342682
40," Austria ",1975,7576926," Euro ",5310,2050192904,3597373769,11254269827,29423520297,10879312269,22697719040,11418454044,9728838420,11357743479,35447344891,2947743815,5456600789,40231907183,40058428685
40," Austria ",1976,7563511," Euro ",5696,2193628859,3220526971,12351828378,31925675005,12248406374,24544540552,13387670698,9559573314,11384965638,38144935865,3479915904,6632235305,43081970351,42959105617
40," Austria ",1977,7566358," Euro ",6827,2273317597,3959244265,14409584561,38676444324,15310267220,29907735316,16662049707,11147996269,13361875348,45686757882,4220281004,8043268253,51652386062,51547566800
40," Austria ",1978,7560249," Euro ",8219,2739288048,4764693500,18066047429,45790092353,16460588550,34834331007,18958210449,13643877376,16234659459,55139924162,4880452029,9301460785,62139985741,62050455509
40," Austria ",1979,7547481," Euro ",9815,3171265494,5443097355,22833489257,54201680162,21697599267,41245705339,23983762839,15787795770,18896760946,65788304354,6162859800,11745554513,74075257089,73940789595
40," Austria ",1980,7547561," Euro ",10883,3550043812,6091052632,26005852394,60725107928,23616203684,46337409292,28827622172,17398376231,20935760100,72977305638,6734249507,12834542949,82143608344,82055323544
40," Austria ",1981,7566316," Euro ",9377,2817764745,5185452297,23440790639,53579981736,19126219710,40819422730,25142150700,14741583006,17932571823,63065118593,5729930095,10920441967,70950603965,71031275399
40," Austria ",1982,7571289," Euro ",9417,2598632121,4986456131,22623039075,54169683012,17518936321,41093500030,23074994461,14352311555,17654140600,63369567726,5785444959,11026263848,71295953604,71272755267
40," Austria ",1983,7559110," Euro ",9565,2460832737,4943826552,21980406260,55696453028,16617840399,42465369212,23073568768,14467214514,17626980151,64009125431,5851580014,11152295171,72299244934,72118456194
40," Austria ",1984,7558563," Euro ",9008,2435444397,4172789780,22265635136,51782507612,16163322701,39281009752,22995089609,13389346212,16300503634,59785861223,5376045936,10245966326,68088950866,67984559664
40," Austria ",1985,7562114," Euro ",9192,2175440746,4293158863,24231349248,52923967396,16964951128,40033097281,24398241312,13889684930,16833838372,61208238373,5486996780,10457514789,69511114339,69388407938
40," Austria ",1986,7567248," Euro ",13072,3195843360,5983096174,31689142543,74947653569,23504882849,56343373998,31708125769,19815585489,23984380817,87714066845,7873580186,15005892891,98915478547,99035642853
40," Austria ",1987,7572380," Euro ",16381,3970423247,7684951825,38998025687,93796428363,29872999066,70511405979,39049324912,24103711745,29259770548,1.1e+11,9876383355,18822808735,1.24e+11,1.24e+11
40," Austria ",1988,7583761," Euro ",17630,4064619404,8285222060,44094610735,99722921945,34138961063,75038224197,44655541974,26006646163,31072501629,1.18e+11,10724586315,20440231835,1.34e+11,1.33e+11
40," Austria ",1989,7619391," Euro ",17535,4008512674,8040535763,46606780919,98688295076,35233444716,74481944731,47282889301,25827567522,30936722260,1.18e+11,10814172260,20609634355,1.34e+11,1.33e+11
40," Austria ",1990,7678729," Euro ",21778,5155707566,10462575877,59424706051,1.23e+11,44429109151,93051708808,59580421195,32596254284,38746748336,1.48e+11,13600127262,25919115186,1.67e+11,1.66e+11
40," Austria ",1991,7755638," Euro ",22391,4885717891,11584870885,60114699047,1.28e+11,46745156958,96289356396,61622201583,33318504148,39692222193,1.54e+11,14247157202,27157502000,1.74e+11,1.74e+11
40," Austria ",1992,7840816," Euro ",24941,4785763680,13236157869,64676569593,1.46e+11,51114143609,1.09e+11,67250799587,36048552436,43365668843,1.73e+11,15954532831,30400190467,1.96e+11,1.95e+11
40," Austria ",1993,7905278," Euro ",24148,4196591785,13150049142,59897786908,1.43e+11,48061152464,1.07e+11,60539818096,33238976055,40731802613,1.69e+11,15314140530,29185720228,1.91e+11,1.9e+11
40," Austria ",1994,7935365," Euro ",25690,4827185427,14871467984,65457389138,1.53e+11,53089098083,1.13e+11,68856658200,35328491440,42962853624,1.81e+11,16218286795,30932842047,2.04e+11,2.04e+11
40," Austria ",1995,7947296," Euro ",30215,5203392408,17327557279,80833125343,1.8e+11,64513961045,1.32e+11,83702445604,43162918499,52220356670,2.17e+11,19227043171,36592886080,2.4e+11,2.41e+11
40," Austria ",1996,7958041," Euro ",29798,4703705510,17346748397,81261470736,1.78e+11,62490022683,1.32e+11,85022399673,41835023160,50871656127,2.12e+11,18632045592,35529989551,2.37e+11,2.37e+11
40," Austria ",1997,7967093," Euro ",26585,4054607082,15104930689,78790674908,1.58e+11,55779063097,1.17e+11,80517488103,37883476726,45914476132,1.9e+11,16573613758,31684272153,2.12e+11,2.13e+11
40," Austria ",1998,7975862," Euro ",27198,3914056155,15571266689,83702879586,1.61e+11,56976813521,1.19e+11,84194186078,38689494188,46654575175,1.95e+11,17726961598,32662327690,2.17e+11,2.18e+11
40," Austria ",1999,7991377," Euro ",26746,3740302557,15217776393,85475408680,1.6e+11,56721961284,1.16e+11,84489554099,38855433822,46523291113,1.93e+11,17665329388,32250735494,2.14e+11,2.17e+11
40," Austria ",2000,8010428," Euro ",24354,3241880688,13182963897,85305305797,1.44e+11,51024182311,1.06e+11,82683831856,35846987403,42481421226,1.76e+11,15854373308,29878952553,1.95e+11,1.97e+11
40," Austria ",2001,8039626," Euro ",24210,3296901146,12528129502,88046549919,1.44e+11,49651278288,1.07e+11,84694902059,36193600057,43137913755,1.76e+11,16319290208,30010156509,1.95e+11,1.97e+11
40," Austria ",2002,8078992," Euro ",26259,3334764898,13299466222,96705895086,1.54e+11,50450469075,1.14e+11,88830607453,37826734700,45143254210,1.9e+11,18133188817,32782499988,2.12e+11,2.13e+11
40," Austria ",2003,8120104," Euro ",32146,3904172243,17025449545,1.17e+11,1.91e+11,63874195973,1.42e+11,1.09e+11,45672459960,54933874822,2.34e+11,22107285178,39941495860,2.61e+11,2.62e+11
40," Austria ",2004,8171217," Euro ",36776,4442966854,19372930286,1.41e+11,2.19e+11,72403792069,1.62e+11,1.32e+11,52168408113,62999472289,2.68e+11,24678760562,45690426080,3.01e+11,3.01e+11
40," Austria ",2005,8227034," Euro ",38325,3979281699,19690717803,1.54e+11,2.31e+11,75279808984,1.7e+11,1.43e+11,55002885142,65854835099,2.81e+11,26057702830,48028316669,3.15e+11,3.16e+11
40," Austria ",2006,8267763," Euro ",40732,4378473482,20240877553,1.71e+11,2.43e+11,79326296378,1.79e+11,1.59e+11,59883420851,71345535973,3e+11,27337879442,51529376344,3.37e+11,3.36e+11
40," Austria ",2007,8294722," Euro ",46810,5505110263,23863133223,2.04e+11,2.75e+11,95552185591,2.02e+11,1.87e+11,70558053754,83303840824,3.47e+11,31153041009,59285911276,3.88e+11,3.89e+11
40," Austria ",2008,8321131," Euro ",52144,5775722954,26615648274,2.29e+11,3.06e+11,1.05e+11,2.23e+11,2.1e+11,74949136327,89396925058,3.84e+11,34587116838,66269614584,4.34e+11,4.3e+11
40," Austria ",2009,8342935," Euro ",47942,4588970580,24251053736,1.81e+11,2.97e+11,91135035294,2.14e+11,1.67e+11,65472229978,78958566787,3.57e+11,31905163377,62601938863,4e+11,4e+11
40," Austria ",2010,8362829," Euro ",47253,4966565223,22678848398,2.01e+11,2.9e+11,88598513007,2.1e+11,1.87e+11,64578049123,77390928641,3.49e+11,30626375210,62402205161,3.95e+11,3.92e+11
40," Austria ",2011,8391200," Euro ",51551,6043940012,24295061324,2.33e+11,3.16e+11,1.04e+11,2.3e+11,2.21e+11,71547041245,85413986611,3.84e+11,34073623397,68971123448,4.33e+11,4.31e+11
40," Austria ",2012,8429637," Euro ",48619,5521309686,23163841984,2.21e+11,3e+11,98168326016,2.19e+11,2.1e+11,68399084746,81788093702,3.64e+11,32158879316,64827347814,4.1e+11,4.09e+11
40," Austria ",2013,8479539," Euro ",50855,5396163385,24623785313,2.3e+11,3.16e+11,1.02e+11,2.31e+11,2.18e+11,70942971005,85151003328,3.83e+11,34408795145,66244840669,4.31e+11,4.3e+11
40," Austria ",2014,8546066," Euro ",51787,5307226845,25153107173,2.36e+11,3.24e+11,1.04e+11,2.36e+11,2.22e+11,73194626824,86957618692,3.94e+11,36007938482,68663061593,4.43e+11,4.42e+11
40," Austria ",2015,8642421," Euro ",43744,4313737417,21265423864,2.03e+11,2.77e+11,90893678748,2.01e+11,1.88e+11,63725490950,74856828215,3.41e+11,31176454952,59030922183,3.78e+11,3.82e+11
40," Austria ",2016,8736487," Euro ",45274,4392063845,22072737423,2.07e+11,2.84e+11,95950419755,2.07e+11,1.92e+11,67434226962,78705514642,3.53e+11,32485308471,60435074159,3.96e+11,3.96e+11
40," Austria ",2017,8797496," Euro ",46985,5051098257,23890870315,2.26e+11,3e+11,1.04e+11,2.19e+11,2.12e+11,70278076016,82142981851,3.72e+11,34234400619,62237220041,4.13e+11,4.17e+11
40," Austria ",2018,8840513," Euro ",50963,5144143368,26366911530,2.52e+11,3.24e+11,1.17e+11,2.36e+11,2.39e+11,76569334980,89048103380,4.07e+11,37437226343,69822518247,4.51e+11,4.55e+11
40," Austria ",2019,8879940," Euro ",49927,4678966856,26037768066,2.48e+11,3.16e+11,1.13e+11,2.29e+11,2.32e+11,73767157113,85934994233,3.97e+11,36839891064,67226123525,4.43e+11,4.45e+11
40," Austria ",2020,8907777," Euro ",49292,4724454343,27616028944,2.25e+11,3.1e+11,1.12e+11,2.18e+11,2.12e+11,71428570043,84590004430,3.91e+11,35407965158,59338367120,4.39e+11,4.35e+11
40," Austria ",2021,8922082," Euro ",54082,5822973541,31141351298,2.69e+11,3.44e+11,1.33e+11,2.4e+11,2.66e+11,79481035892,92956871473,4.3e+11,37959506191,66613258933,4.83e+11,4.8e+11
44," Bahamas ",1970,179129," Bahamian Dollar ",3725,15262937,44721452,588030361,514370482,157606840,423124222,522646625,21067387,49593068,680784697,44342779,204966424,667171137,762965055
44," Bahamas ",1971,184435," Bahamian Dollar ",3851,15816384,46336921,618982208,530651344,163303122,436628355,558177159,21827260,51380767,705358229,45943823,212370926,710347369,790540410
44," Bahamas ",1972,189181," Bahamian Dollar ",3869,17012692,49833586,663387732,571058456,175595829,472117084,582377186,23475209,55261500,758626186,49413237,228405757,732000901,850048649
44," Bahamas ",1973,193563," Bahamian Dollar ",4294,19460236,57029701,728139608,660765591,200884204,540711658,645602529,26865616,63241710,868130767,56545425,261370221,831128936,972468120
44," Bahamas ",1974,197767," Bahamian Dollar ",4383,23588921,69104014,966654125,781167118,243577642,643257368,907021820,32554497,76635947,1052010172,68522253,316729241,866903895,1179144440
44," Bahamas ",1975,201881," Bahamian Dollar ",5316,22007427,64512086,850809305,741512079,227456729,621739961,685140622,30391502,71541951,982022717,63963215,295653146,1073248742,1101104088
44," Bahamas ",1976,206096," Bahamian Dollar ",5692,24281629,71090040,859253967,748927179,250562946,613081768,680369682,33478586,78799557,1082018561,70481227,325823170,1173067263,1212959869
44," Bahamas ",1977,210534," Bahamian Dollar ",6676,25821494,75574733,754539958,739177084,273522727,610996765,477890943,35607400,83832535,1150794577,74955530,346454762,1405444781,1288018707
44," Bahamas ",1978,215016," Bahamian Dollar ",7308,30032190,88218342,900655810,802728278,318910150,654276153,542705825,41562001,97829825,1342563947,87444315,404170586,1571383092,1501748179
44," Bahamas ",1979,219426," Bahamian Dollar ",8538,36446479,106576025,1329832184,1073803695,387475842,867184213,749276357,50214313,118228722,1623079660,105717860,488645982,1873553720,1824624083
44," Bahamas ",1980,223752," Bahamian Dollar ",8468,43560128,128099986,1698593081,1102925301,464971041,848415375,1158291857,60349962,142043338,1949162696,126952743,586776516,1894635391,2189549043
44," Bahamas ",1981,227956," Bahamian Dollar ",9490,45770116,133175422,1813127513,1275865386,481710031,962751980,1299579233,62606517,147270719,2025713502,131997742,610598692,2163266996,2268372957
44," Bahamas ",1982,232177," Bahamian Dollar ",9537,51574795,150716090,2061858266,1615798158,542405509,1236629735,1621516877,71177270,167797706,2300112414,149758715,691686782,2214374079,2554188014
44," Bahamas ",1983,236586," Bahamian Dollar ",9117,56150230,167972279,2203561489,1804030271,603697369,1358050212,1850301147,79112601,186009811,2549145966,166014148,767237342,2157038320,2842811439
44," Bahamas ",1984,241166," Bahamian Dollar ",9595,62028469,174938274,2116154789,1809662528,644748761,1371769688,1810317076,81709887,191877563,2658299196,173450385,804335306,2314032890,3036122483
44," Bahamas ",1985,245935," Bahamian Dollar ",10993,62972430,186482730,2401331358,1893238295,702131401,1425646555,1968523107,89290156,211867898,2874506222,186710325,858335332,2703564686,3306337382
44," Bahamas ",1986,250804," Bahamian Dollar ",12213,64761150,208196632,2481666757,2044271252,759004010,1570696691,1980880599,97279138,226917492,3107523473,202528765,937716054,3063071072,3574150547
44," Bahamas ",1987,255618," Bahamian Dollar ",13426,71917621,241885432,2705438690,2245071599,661884573,1735722792,2215011169,110194726,257767895,3448855765,225464597,1056083942,3432000327,3935169678
44," Bahamas ",1988,260452," Bahamian Dollar ",14897,66187859,206553162,2919793251,2080602864,679151113,1566220019,2163993761,106748429,260954680,3910504152,256926184,1149512104,3879826141,4091463142
44," Bahamas ",1989,265493," Bahamian Dollar ",17042,61612460,275572258,2150525039,3167058378,1186353362,2710838585,2051739905,119975668,265255225,4405583022,298759458,1412301009,4524605876,4612085023
44," Bahamas ",1990,270679," Bahamian Dollar ",17141,69914138,260443241,2237156637,3263680386,1145516730,2816468546,2076588169,109932043,259441084,4556220915,319055617,1544369304,4639669433,4767541687
44," Bahamas ",1991,276058," Bahamian Dollar ",16537,88217840,247443492,2068198927,3388270139,1123376387,2904257520,2011771707,136410691,317167788,4381082958,286349806,1220248815,4565108248,4685397547
44," Bahamas ",1992,281973," Bahamian Dollar ",16584,82816748,236573012,2038190994,3313056969,1065442490,2843654809,1866315596,123719201,329789744,4446434815,281478728,1145052862,4676182934,4682384800
44," Bahamas ",1993,288164," Bahamian Dollar ",15894,76115392,161600324,2096380291,3356623410,887704739,2919408198,1862564915,120340891,320566091,4578552373,284262201,1255513124,4579989801,4656325033
44," Bahamas ",1994,293997," Bahamian Dollar ",16391,87217638,195332430,2169443084,3547794377,1036660045,3017533617,2039081356,122349616,380223684,4815385848,300731085,1238745291,4818861744,4907552998
